GEOGRAPHIC,GEOID,SPLIT_FOR_,MUNICIPALI,TOTAL_POP,NONHISPWHI,PCT_MINORI,TOTALHH,LIMENGHH,LIMENGHHPC,BG_MHHI,BG_MHHI_PC,BG_MHHI_IS,MUNI_MHHI,MUNIMHHI_P,MEDIANHHI,LIMITEDENG,MINORITY_P,EJ,EJ_CRITERI,EJ_CRITE_1,EJ_CRIT_DE,Shape_Leng,Shape_Area
"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",250251011022,N,Boston,1579.000000000000000,21.000000000000000,98.670044329999996,510.000000000000000,46,9.019607540000001,56250.000000000000000,66.658767699999999,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1832.533335520000037,160964.972787000006065
"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",250251011023,N,Boston,777.000000000000000,8.000000000000000,98.970398970000005,444.000000000000000,17,3.828828810000000,53207.000000000000000,63.052673339999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2456.751411409999946,164601.883854999992764
"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",250251304041,N,Boston,2039.000000000000000,1126.000000000000000,44.776851399999998,934.000000000000000,50,5.353319170000000,57500.000000000000000,68.140075679999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4840.856508290000420,1228047.946969999931753
"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",250251304042,N,Boston,1034.000000000000000,703.000000000000000,32.011605420000002,399.000000000000000,34,8.521303180000000,104679.000000000000000,124.049301150000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2867.009447379999983,408652.705247999983840
"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",250251011024,N,Boston,1569.000000000000000,23.000000000000000,98.534098150000005,496.000000000000000,103,20.766128540000000,28333.000000000000000,33.575874329999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1836.998865680000108,152519.858929999987595
"Block Group 1, Census Tract 1101.04, Suffolk County, Massachusetts",250251101041,N,Boston,820.000000000000000,313.000000000000000,61.829268290000002,202.000000000000000,10,4.950495240000000,47244.000000000000000,55.986251830000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1934.512358460000087,127637.693153999993228
"Block Group 2, Census Tract 1101.04, Suffolk County, Massachusetts",250251101042,N,Boston,1357.000000000000000,120.000000000000000,91.156963890000000,407.000000000000000,121,29.729730610000001,57583.000000000000000,68.238433839999999,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,2494.468491579999863,174281.846114999993006
"Block Group 1, Census Tract 1101.05, Suffolk County, Massachusetts",250251101051,N,Boston,2120.000000000000000,1233.000000000000000,41.839622640000002,1172.000000000000000,0,0.000000000000000,109412.000000000000000,129.658111569999988,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3001.222988739999892,348050.253505999979097
"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",250251304062,N,Boston,2978.000000000000000,1178.000000000000000,60.443250499999998,1151.000000000000000,224,19.461338040000001,61524.000000000000000,72.908691410000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3777.631732880000072,650836.388106000027619
"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",250251304024,N,Boston,1900.000000000000000,1269.000000000000000,33.210526320000000,1016.000000000000000,92,9.055118560000000,47275.000000000000000,56.022991179999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,7307.779661049999959,950632.889123999979347
"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",250251401022,N,Boston,1188.000000000000000,479.000000000000000,59.680134680000002,507.000000000000000,24,4.733727930000000,76422.000000000000000,90.563491819999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4171.168125670000336,607759.184705000021495
"Block Group 1, Census Tract 1101.06, Suffolk County, Massachusetts",250251101061,N,Boston,662.000000000000000,255.000000000000000,61.480362540000002,243.000000000000000,16,6.584362030000000,85341.000000000000000,101.132904049999993,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1711.208269319999999,105281.696670999997878
"Block Group 2, Census Tract 1101.06, Suffolk County, Massachusetts",250251101062,N,Boston,694.000000000000000,455.000000000000000,34.438040350000001,584.000000000000000,0,0.000000000000000,83421.000000000000000,98.857620240000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1517.242912709999928,107369.627825000003213
"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",250251102011,N,Boston,2091.000000000000000,339.000000000000000,83.787661409999998,905.000000000000000,117,12.928176880000001,55240.000000000000000,65.461868289999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,3132.414596170000095,348187.132754000020213
"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",250251103011,N,Boston,1137.000000000000000,253.000000000000000,77.748460859999994,480.000000000000000,47,9.791666980000000,68345.000000000000000,80.991882320000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3341.975506260000202,417046.282614999974612
"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",250251401024,N,Boston,1519.000000000000000,418.000000000000000,72.481895980000004,523.000000000000000,18,3.441682580000000,108155.000000000000000,128.168518070000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4324.299792419999903,837623.383151000016369
"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",250251401051,N,Boston,2353.000000000000000,1035.000000000000000,56.013599659999997,851.000000000000000,51,5.992949490000000,77316.000000000000000,91.622917180000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3578.514865520000058,730488.973746999981813
"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",250251401052,N,Boston,1239.000000000000000,96.000000000000000,92.251815980000003,467.000000000000000,0,0.000000000000000,97390.000000000000000,115.411506650000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2352.799691960000018,278706.206556999997701
"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",250251103012,N,Boston,1363.000000000000000,769.000000000000000,43.580337489999998,525.000000000000000,40,7.619047640000000,103125.000000000000000,122.207740779999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3242.396840540000085,400829.460785000002943
"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",250251104011,N,Boston,1967.000000000000000,446.000000000000000,77.325876969999996,801.000000000000000,250,31.210987090000000,64115.000000000000000,75.979141240000004,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,2165.209135279999828,214216.867683999997098
"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",250251104031,N,Boston,945.000000000000000,269.000000000000000,71.534391529999994,550.000000000000000,124,22.545454029999998,52917.000000000000000,62.709011080000003,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1885.981657560000031,165965.174920999997994
"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",250251104034,N,Boston,1014.000000000000000,622.000000000000000,38.658777120000003,395.000000000000000,31,7.848101140000000,132039.000000000000000,156.472122189999993,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2071.221552949999932,206579.568920999998227
"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",250251401061,N,Boston,1465.000000000000000,268.000000000000000,81.706484639999999,696.000000000000000,79,11.350574490000000,53750.000000000000000,63.696155550000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2333.583140340000227,222574.056758999999147
"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",250251401062,N,Boston,713.000000000000000,59.000000000000000,91.725105189999994,344.000000000000000,74,21.511627200000000,17500.000000000000000,20.738283160000002,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,978.289440936999995,59361.786126799997874
"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",250251401071,N,Boston,1976.000000000000000,549.000000000000000,72.216599189999997,809.000000000000000,116,14.338689799999999,78125.000000000000000,92.581619259999997,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4021.397870820000207,492598.338216000003740
"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",250251401072,N,Boston,802.000000000000000,198.000000000000000,75.311720699999995,295.000000000000000,27,9.152542110000001,78047.000000000000000,92.489189150000001,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1654.182699080000020,134717.433733000012580
"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",250251402011,N,Boston,1207.000000000000000,316.000000000000000,73.819386910000006,476.000000000000000,137,28.781513210000000,71806.000000000000000,85.093322749999999,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,5261.113071710000440,604651.891281999996863
"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",250251402012,N,Boston,1104.000000000000000,451.000000000000000,59.148550720000003,494.000000000000000,3,0.607287470000000,109500.000000000000000,129.762405400000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4122.054839579999680,817348.550097999977879
"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",250251104035,N,Boston,936.000000000000000,505.000000000000000,46.047008550000001,415.000000000000000,26,6.265060420000000,109676.000000000000000,129.970962520000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2313.279252280000037,215719.125058000005083
"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",250251105011,N,Boston,844.000000000000000,555.000000000000000,34.241706160000000,364.000000000000000,23,6.318681240000000,102927.000000000000000,121.973098750000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1751.835131210000100,153996.441137999994680
"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",250251105012,N,Boston,1542.000000000000000,1024.000000000000000,33.592736709999997,668.000000000000000,38,5.688622950000000,94250.000000000000000,111.690467830000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2540.976954100000057,331767.588952000020072
"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",250251105021,N,Boston,1382.000000000000000,829.000000000000000,40.014471780000001,609.000000000000000,82,13.464695930000000,124313.000000000000000,147.316467289999991,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2313.856600149999849,223199.535336000000825
"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",250251105022,N,Boston,1861.000000000000000,970.000000000000000,47.877485219999997,910.000000000000000,81,8.901099210000000,90197.000000000000000,106.887481690000001,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3049.224544229999992,312420.834931000019424
"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",250251402021,N,Boston,971.000000000000000,238.000000000000000,75.489186410000002,338.000000000000000,33,9.763313289999999,84167.000000000000000,99.741661070000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2134.660250989999895,238134.817501000012271
"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",250251402022,N,Boston,1428.000000000000000,238.000000000000000,83.333333330000002,553.000000000000000,72,13.019891740000000,41964.000000000000000,49.729217530000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2351.038675710000007,265336.586613000021316
"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",250251402023,N,Boston,1120.000000000000000,500.000000000000000,55.357142860000003,363.000000000000000,62,17.079889300000001,102697.000000000000000,121.700538640000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2752.871715199999926,352820.249668999982532
"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",250251402024,N,Boston,1535.000000000000000,587.000000000000000,61.758957649999999,628.000000000000000,36,5.732483860000000,99750.000000000000000,118.208213810000004,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2784.238334000000123,411653.655568999995012
"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",250251105023,N,Boston,757.000000000000000,379.000000000000000,49.933949800000001,268.000000000000000,48,17.910448070000001,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2010.935509689999890,148632.257137000007788
"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",250251106072,N,Boston,1600.000000000000000,1198.000000000000000,25.125000000000000,675.000000000000000,0,0.000000000000000,125347.000000000000000,148.541809080000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2568.134818519999953,315124.602658000017982
"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",250251201042,N,Boston,1465.000000000000000,894.000000000000000,38.976109219999998,599.000000000000000,42,7.011686330000000,100331.000000000000000,118.896720889999997,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3290.530724920000011,302499.079544999985956
"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",250251402025,N,Boston,770.000000000000000,447.000000000000000,41.948051950000000,279.000000000000000,0,0.000000000000000,131375.000000000000000,155.685256960000004,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2173.286023799999839,287667.754643000022043
"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",250251403001,N,Boston,1036.000000000000000,148.000000000000000,85.714285709999999,502.000000000000000,84,16.733068469999999,88090.000000000000000,104.390594480000004,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2302.565595789999861,214722.182185000012396
"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",250251403002,N,Boston,923.000000000000000,183.000000000000000,80.173347780000000,317.000000000000000,40,12.618296620000001,91681.000000000000000,108.646087649999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2334.831287219999922,247606.990722999995342
"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",250251403004,N,Boston,753.000000000000000,108.000000000000000,85.657370520000001,209.000000000000000,0,0.000000000000000,150823.000000000000000,178.731994630000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1928.942561280000064,179277.680923999985680
"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",250251404001,N,Boston,684.000000000000000,32.000000000000000,95.321637429999996,402.000000000000000,127,31.592039110000002,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, ,E,M,Yes,ME,2,Minority and English isolation,1219.165143639999997,74465.116673600001377
"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",250251201052,N,Boston,1013.000000000000000,739.000000000000000,27.048371169999999,390.000000000000000,0,0.000000000000000,162500.000000000000000,192.569763179999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3997.219478349999918,524107.069183000014164
"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",250251202011,N,Boston,1287.000000000000000,871.000000000000000,32.323232320000002,730.000000000000000,59,8.082191470000000,98598.000000000000000,116.843040470000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1771.404853409999987,150695.203428000007989
"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",250251202013,N,Boston,1201.000000000000000,621.000000000000000,48.293089090000002,373.000000000000000,0,0.000000000000000,117250.000000000000000,138.946502689999988,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2065.238309819999813,237695.563331999990623
"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",250251404002,N,Boston,1028.000000000000000,22.000000000000000,97.859922179999998,260.000000000000000,0,0.000000000000000,67688.000000000000000,80.213310239999998,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1784.297703810000030,191008.064931000000797
"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",250251404003,N,Boston,1008.000000000000000,52.000000000000000,94.841269839999995,256.000000000000000,0,0.000000000000000,96756.000000000000000,114.660186769999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2352.784716520000075,250991.537631999992300
"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",250251404004,N,Boston,811.000000000000000,19.000000000000000,97.657213319999997,244.000000000000000,0,0.000000000000000,33932.000000000000000,40.210937500000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1778.520060699999931,150294.766314000007696
"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",250251404005,N,Boston,1520.000000000000000,54.000000000000000,96.447368420000004,404.000000000000000,0,0.000000000000000,76029.000000000000000,90.097763060000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2491.395362979999845,269997.996717999980319
"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",250251203012,N,Boston,1016.000000000000000,349.000000000000000,65.649606300000002,401.000000000000000,40,9.975062370000000,65758.000000000000000,77.926170350000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1213.502735009999924,81441.872229300002800
"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",250251203013,N,Boston,1527.000000000000000,784.000000000000000,48.657498359999998,647.000000000000000,66,10.200927730000000,104583.000000000000000,123.935531620000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2088.727580929999931,199565.043360000010580
"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",250251203014,N,Boston,1365.000000000000000,671.000000000000000,50.842490840000004,644.000000000000000,9,1.397515540000000,92679.000000000000000,109.828758239999999,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2118.630306279999786,234884.937142999988282
"Block Group 3, Census Tract 1205, Suffolk County, Massachusetts",250251205003,N,Boston,742.000000000000000,265.000000000000000,64.285714290000001,285.000000000000000,42,14.736842160000000,72344.000000000000000,85.730873110000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,958.051918337999950,53263.894784500000242
"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",250251206001,N,Boston,910.000000000000000,625.000000000000000,31.318681320000000,421.000000000000000,0,0.000000000000000,145568.000000000000000,172.504592900000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1341.163366949999954,91784.368065300004673
"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",250251404006,N,Boston,1645.000000000000000,131.000000000000000,92.036474159999997,1001.000000000000000,186,18.581418990000000,76226.000000000000000,90.331222530000005,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3786.289093649999813,694757.218858000007458
"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",250251404007,N,Boston,1163.000000000000000,183.000000000000000,84.264832330000004,524.000000000000000,33,6.297709940000000,90167.000000000000000,106.851928709999996,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2767.382766449999963,254547.092055999994045
"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",250251206002,N,Boston,850.000000000000000,624.000000000000000,26.588235290000000,392.000000000000000,0,0.000000000000000,110000.000000000000000,130.354919429999995,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1268.631344639999952,78221.667752699999255
"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",250251206003,N,Boston,806.000000000000000,603.000000000000000,25.186104220000001,323.000000000000000,0,0.000000000000000,169125.000000000000000,200.420684810000012,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1299.802595010000005,87273.200446300004842
"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",250251207001,N,Boston,1000.000000000000000,531.000000000000000,46.899999999999999,346.000000000000000,19,5.491329670000000,100000.000000000000000,118.504470830000002,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2512.479851640000106,228176.608214000007138
"Block Group 1, Census Tract 1301.01, Suffolk County, Massachusetts",250251301011,N,Boston,1528.000000000000000,976.000000000000000,36.125654449999999,870.000000000000000,37,4.252873420000000,105867.000000000000000,125.457130430000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,3671.516327670000010,747186.977347000036389
"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",250251010021,N,Boston,1034.000000000000000,55.000000000000000,94.680851059999995,315.000000000000000,12,3.809523820000000,19460.000000000000000,23.060970309999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2311.249643829999968,192883.341625000000931
"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",250251010022,N,Boston,2580.000000000000000,106.000000000000000,95.891472870000001,1096.000000000000000,107,9.762773510000001,43100.000000000000000,51.075428010000003,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,3774.682750689999921,545097.490683999960311
"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",250251010023,N,Boston,2098.000000000000000,34.000000000000000,98.379408960000006,917.000000000000000,94,10.250818250000000,58219.000000000000000,68.992118840000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,4265.468683330000204,431505.418775999976788
"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",250259803001,N,Boston,113.000000000000000,42.000000000000000,62.831858410000002,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,6370.567585800000415,2108697.826900000218302
"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",250251011012,N,Boston,1456.000000000000000,37.000000000000000,97.458791210000001,422.000000000000000,47,11.137440679999999,50441.000000000000000,59.774841309999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2470.442577429999801,169589.016731000010623
"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",250251011013,N,Boston,1033.000000000000000,46.000000000000000,95.546950629999998,401.000000000000000,0,0.000000000000000,36033.000000000000000,42.700717930000003,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,2992.869429719999971,275882.618360999971628
"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",250251104012,N,Boston,1658.000000000000000,836.000000000000000,49.577804579999999,688.000000000000000,12,1.744186040000000,124583.000000000000000,147.636428830000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2603.856394890000047,308708.555529000004753
"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",250251104032,N,Boston,811.000000000000000,454.000000000000000,44.019728729999997,354.000000000000000,0,0.000000000000000,120938.000000000000000,143.316940310000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2082.731507890000103,201457.343610000010813
"Block Group 1, Census Tract 8.06, Suffolk County, Massachusetts",250250008061,N,Boston,53.000000000000000,26.000000000000000,50.943396229999998,57.000000000000000,0,0.000000000000000,54821.000000000000000,63.861934660000003,1,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1691.186050799999975,168331.313433000002988
"Block Group 1, Census Tract 101.03, Suffolk County, Massachusetts",250250101031,N,Boston,2126.000000000000000,1176.000000000000000,44.684854190000003,297.000000000000000,102,34.343433380000000,32572.000000000000000,38.599277499999999,0,76298.000000000000000,90.416542050000004,I,E,M,Yes,MIE,3,"Minority, income and English isolation",1774.573814809999931,101359.393408999996609
"Block Group 3, Census Tract 101.03, Suffolk County, Massachusetts",250250101033,N,Boston,1371.000000000000000,858.000000000000000,37.417943110000003,64.000000000000000,6,9.375000000000000,0.000000000000000,0.000000000000000,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,2187.324576890000117,145001.941552000003867
"Block Group 2, Census Tract 101.04, Suffolk County, Massachusetts",250250101042,N,Boston,2503.000000000000000,1504.000000000000000,39.912105470000000,469.000000000000000,11,2.345415830000000,95139.000000000000000,112.743972779999993,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1683.883647849999988,84279.774473099998431
"Block Group 1, Census Tract 102.04, Suffolk County, Massachusetts",250250102041,N,Boston,1131.000000000000000,435.000000000000000,61.538461540000000,201.000000000000000,27,13.432835580000001,33657.000000000000000,39.885051730000001,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1129.079171789999918,39810.848624699996435
"Block Group 2, Census Tract 102.04, Suffolk County, Massachusetts",250250102042,N,Boston,1344.000000000000000,720.000000000000000,46.428571429999998,444.000000000000000,11,2.477477550000000,82000.000000000000000,97.173667910000006,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1268.588675940000030,68307.280326399995829
"Block Group 3, Census Tract 102.04, Suffolk County, Massachusetts",250250102043,N,Boston,968.000000000000000,535.000000000000000,44.731404959999999,392.000000000000000,45,11.479591370000000,34167.000000000000000,40.489421839999999,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1679.621975360000079,145878.800183999992441
"Block Group 1, Census Tract 102.05, Suffolk County, Massachusetts",250250102051,N,Boston,1260.000000000000000,618.000000000000000,50.952380949999998,765.000000000000000,117,15.294117930000001,68750.000000000000000,80.088066100000006,1,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,883.402855993999992,45370.012554200002342
"Block Group 2, Census Tract 102.05, Suffolk County, Massachusetts",250250102052,N,Boston,920.000000000000000,441.000000000000000,52.065217390000001,663.000000000000000,0,0.000000000000000,81020.000000000000000,96.012321470000003,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,851.819673393000016,40459.176094199996442
"Block Group 3, Census Tract 102.05, Suffolk County, Massachusetts",250250102053,N,Boston,1644.000000000000000,747.000000000000000,54.562043799999998,430.000000000000000,9,2.093023300000000,37719.000000000000000,43.939517969999997,1,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,762.844991732000040,37555.988426999996591
"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",250250911001,N,Boston,1441.000000000000000,847.000000000000000,41.221374050000001,668.000000000000000,75,11.227544780000001,108500.000000000000000,128.577346799999987,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1574.579457800000000,108191.484893000000739
"Block Group 2, Census Tract 812, Suffolk County, Massachusetts",250250812002,N,Boston,1492.000000000000000,59.000000000000000,96.045576409999995,625.000000000000000,114,18.239999770000001,25240.000000000000000,29.910528180000000,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1236.113942120000047,77105.528141200004029
"Block Group 5, Census Tract 817, Suffolk County, Massachusetts",250250817005,N,Boston,691.000000000000000,82.000000000000000,88.133140380000000,258.000000000000000,0,0.000000000000000,43241.000000000000000,51.242519379999997,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1628.869248030000108,154747.003415000013774
"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",250250919002,N,Boston,918.000000000000000,58.000000000000000,93.681917209999995,258.000000000000000,25,9.689922330000000,40900.000000000000000,48.468330379999998,0,76298.000000000000000,90.416542050000004,I, ,M,Yes,MI,2,Minority and income,1694.942426150000074,99927.895378400004120
"Block Group 1, Census Tract 712.01, Suffolk County, Massachusetts",250250712011,N,Boston,1013.000000000000000,637.000000000000000,37.117472849999999,506.000000000000000,21,4.150197510000000,154615.000000000000000,183.225692750000007,0,76298.000000000000000,90.416542050000004, , ,M,Yes,M,1,Minority,1366.595091220000086,64993.953443400001561
