GEOGRAPHIC,GEOID,SPLIT_FOR_,MUNICIPALI,TOTAL_POP,NONHISPWHI,PCT_MINORI,TOTALHH,LIMENGHH,LIMENGHHPC,BG_MHHI,BG_MHHI_PC,BG_MHHI_IS,MUNI_MHHI,MUNIMHHI_P,MEDIANHHI,LIMITEDENG,MINORITY_P,EJ,EJ_CRITERI,EJ_CRITE_1,EJ_CRIT_DE,SHAPE_AREA,SHAPE_LEN
"Block Group 2, Census Tract 2604.02, Essex County, Massachusetts",250092604022,N,Haverhill,1333.000000000000000,920.000000000000000,30.982745690000002,496.000000000000000,0,0.000000000000000,116818.000000000000000,138.434555050000000,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,1672355.287040000082925,6782.140374450000309
"Block Group 2, Census Tract 8016.01, Hampden County, Massachusetts",250138016012,N,Springfield,602.000000000000000,282.000000000000000,53.156146180000000,235.000000000000000,9,3.829787250000000,72773.000000000000000,86.239257809999998,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,1081923.993839999893680,8175.601038660000086
"Block Group 1, Census Tract 8016.02, Hampden County, Massachusetts",250138016021,N,Springfield,2715.000000000000000,937.000000000000000,65.488029470000001,1031.000000000000000,62,6.013578890000000,31369.000000000000000,37.173667909999999,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,1499199.416310000000522,6204.172865139999885
"Block Group 2, Census Tract 8016.02, Hampden County, Massachusetts",250138016022,N,Springfield,895.000000000000000,473.000000000000000,47.150837989999999,343.000000000000000,8,2.332361460000000,86406.000000000000000,102.394973750000005,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,685898.158934999955818,5882.825090010000167
"Block Group 2, Census Tract 2521.01, Essex County, Massachusetts",250092521012,N,Methuen,876.000000000000000,341.000000000000000,61.073059360000002,230.000000000000000,0,0.000000000000000,63788.000000000000000,75.591636660000006,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,168611.515240000007907,1822.611079849999896
"Block Group 3, Census Tract 2521.01, Essex County, Massachusetts",250092521013,N,Methuen,1707.000000000000000,1117.000000000000000,34.563561800000002,614.000000000000000,19,3.094462630000000,58542.000000000000000,69.374885559999996,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,1163297.327959999907762,5444.670522979999987
"Block Group 1, Census Tract 8008, Hampden County, Massachusetts",250138008001,N,Springfield,1214.000000000000000,116.000000000000000,90.444810540000006,641.000000000000000,226,35.257411959999999,14391.000000000000000,17.053977969999998,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",177186.663544999988517,1988.261720879999984
"Block Group 1, Census Tract 8009, Hampden County, Massachusetts",250138009001,N,Springfield,1526.000000000000000,126.000000000000000,91.743119269999994,686.000000000000000,247,36.005832669999997,12161.000000000000000,14.411329270000000,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",621387.176330000045709,3460.096299369999997
"Block Group 3, Census Tract 8009, Hampden County, Massachusetts",250138009003,N,Springfield,1322.000000000000000,50.000000000000000,96.217851740000000,378.000000000000000,20,5.291005130000000,41364.000000000000000,49.018192290000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,414054.748245999973733,3650.885940520000077
"Block Group 1, Census Tract 2606, Essex County, Massachusetts",250092606001,N,Haverhill,1124.000000000000000,789.000000000000000,29.804270460000001,416.000000000000000,0,0.000000000000000,91964.000000000000000,108.981452939999997,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,1110364.011560000013560,4733.229632550000133
"Block Group 1, Census Tract 2607, Essex County, Massachusetts",250092607001,N,Haverhill,2420.000000000000000,1263.000000000000000,47.809917360000000,994.000000000000000,41,4.124748710000000,58843.000000000000000,69.731590269999998,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,984057.405108000035398,6641.183604449999621
"Block Group 1, Census Tract 8021.01, Hampden County, Massachusetts",250138021011,N,Springfield,1614.000000000000000,275.000000000000000,82.961586120000007,668.000000000000000,104,15.568861960000000,50638.000000000000000,60.008296970000004,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,265936.854180000023916,2612.185590489999868
"Block Group 2, Census Tract 8021.01, Hampden County, Massachusetts",250138021012,N,Springfield,788.000000000000000,316.000000000000000,59.898477159999999,271.000000000000000,17,6.273062710000000,0.000000000000000,0.000000000000000,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,212106.808767000009539,3004.819952800000010
"Block Group 3, Census Tract 8021.01, Hampden County, Massachusetts",250138021013,N,Springfield,758.000000000000000,257.000000000000000,66.094986809999995,286.000000000000000,14,4.895104890000000,0.000000000000000,0.000000000000000,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,214288.237888000003295,2283.674964310000178
"Block Group 4, Census Tract 8021.01, Hampden County, Massachusetts",250138021014,N,Springfield,824.000000000000000,481.000000000000000,41.626213589999999,425.000000000000000,42,9.882352830000000,90200.000000000000000,106.891036990000003,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,227737.349756999989040,2159.744981889999963
"Block Group 2, Census Tract 2522.01, Essex County, Massachusetts",250092522012,N,Methuen,2198.000000000000000,1438.000000000000000,34.576888080000003,767.000000000000000,0,0.000000000000000,59335.000000000000000,70.314628600000006,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,1706766.539180000079796,5991.859587330000068
"Block Group 2, Census Tract 2523, Essex County, Massachusetts",250092523002,N,Methuen,1214.000000000000000,486.000000000000000,59.967051069999997,287.000000000000000,14,4.878048900000000,51547.000000000000000,61.085502620000000,0,83527.000000000000000,98.983230590000005,I, ,M,Yes,MI,2,Minority and income,292301.510421000013594,2248.891650959999879
"Block Group 3, Census Tract 8013, Hampden County, Massachusetts",250138013003,N,Springfield,1440.000000000000000,240.000000000000000,83.333333330000002,521.000000000000000,97,18.618041989999998,36875.000000000000000,43.698524480000003,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,619618.837103000027128,3419.132357779999893
"Block Group 4, Census Tract 8013, Hampden County, Massachusetts",250138013004,N,Springfield,935.000000000000000,175.000000000000000,81.283422459999997,263.000000000000000,22,8.365018839999999,72865.000000000000000,86.348281860000000,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,533047.174201000016183,4999.589134359999662
"Block Group 2, Census Tract 8014.01, Hampden County, Massachusetts",250138014012,N,Springfield,2259.000000000000000,237.000000000000000,89.508632140000003,630.000000000000000,226,35.873016360000001,39559.000000000000000,46.879184719999998,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",592439.087030000053346,4147.500086899999587
"Block Group 2, Census Tract 2606, Essex County, Massachusetts",250092606002,N,Haverhill,1173.000000000000000,620.000000000000000,47.144075020000002,407.000000000000000,7,1.719901680000000,81406.000000000000000,96.469749449999995,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,504007.372040999995079,3013.705852439999944
"Block Group 2, Census Tract 2607, Essex County, Massachusetts",250092607002,N,Haverhill,2462.000000000000000,1601.000000000000000,34.971567829999998,767.000000000000000,46,5.997392650000000,106369.000000000000000,126.052024840000001,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,1590621.192969999974594,5476.403325860000223
"Block Group 2, Census Tract 2608, Essex County, Massachusetts",250092608002,N,Haverhill,3054.000000000000000,1059.000000000000000,65.324165030000003,1191.000000000000000,12,1.007556680000000,56417.000000000000000,66.856666559999994,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,516871.037283000012394,4226.976176549999764
"Block Group 3, Census Tract 8018, Hampden County, Massachusetts",250138018003,N,Springfield,787.000000000000000,239.000000000000000,69.631512069999999,140.000000000000000,20,14.285714150000000,29659.000000000000000,35.147243500000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,340211.578540000016801,2934.571376710000095
"Block Group 1, Census Tract 8011.01, Hampden County, Massachusetts",250138011011,N,Springfield,1993.000000000000000,309.000000000000000,84.495735069999995,1075.000000000000000,417,38.790699009999997,13877.000000000000000,16.444866180000002,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",1212814.972809999948367,5088.558290910000323
"Block Group 3, Census Tract 2523, Essex County, Massachusetts",250092523003,N,Methuen,1356.000000000000000,536.000000000000000,60.471976400000003,439.000000000000000,14,3.189066170000000,94375.000000000000000,111.838600159999999,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,401429.319145000015851,3769.969924699999865
"Block Group 4, Census Tract 2523, Essex County, Massachusetts",250092523004,N,Methuen,787.000000000000000,382.000000000000000,51.461245239999997,279.000000000000000,0,0.000000000000000,131392.000000000000000,155.705398559999992,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,285494.425669000018388,2419.360404550000112
"Block Group 1, Census Tract 2524, Essex County, Massachusetts",250092524001,N,Methuen,1315.000000000000000,396.000000000000000,69.885931560000003,413.000000000000000,47,11.380145069999999,58631.000000000000000,69.480354309999996,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,255716.428889000002528,2296.048893889999817
"Block Group 2, Census Tract 2524, Essex County, Massachusetts",250092524002,N,Methuen,1900.000000000000000,175.000000000000000,90.789473680000000,474.000000000000000,89,18.776371000000001,53452.000000000000000,63.343009950000003,0,83527.000000000000000,98.983230590000005,I, ,M,Yes,MI,2,Minority and income,186671.024898000003304,2083.629555559999972
"Block Group 2, Census Tract 8015.03, Hampden County, Massachusetts",250138015032,N,Springfield,2102.000000000000000,701.000000000000000,66.650808749999996,781.000000000000000,128,16.389244080000001,44506.000000000000000,52.741600040000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,1133793.707290000049397,4942.324963299999581
"Block Group 3, Census Tract 8015.03, Hampden County, Massachusetts",250138015033,N,Springfield,899.000000000000000,236.000000000000000,73.748609569999999,440.000000000000000,0,0.000000000000000,65811.000000000000000,77.988975519999997,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,860529.561252000043169,4092.811091120000128
"Block Group 4, Census Tract 2609, Essex County, Massachusetts",250092609004,N,Haverhill,2063.000000000000000,1262.000000000000000,38.826951039999997,1091.000000000000000,45,4.124656200000000,45230.000000000000000,53.599575039999998,0,69237.000000000000000,82.048942569999994,I, ,M,Yes,MI,2,Minority and income,1506614.004859999986365,6319.708944619999784
"Block Group 1, Census Tract 2610, Essex County, Massachusetts",250092610001,N,Haverhill,1096.000000000000000,816.000000000000000,25.547445260000000,443.000000000000000,43,9.706545830000000,43750.000000000000000,51.845706939999999,0,69237.000000000000000,82.048942569999994,I, ,M,Yes,MI,2,Minority and income,430836.518648999975994,2779.151032669999950
"Block Group 2, Census Tract 2610, Essex County, Massachusetts",250092610002,N,Haverhill,2070.000000000000000,1343.000000000000000,35.120772950000003,650.000000000000000,16,2.461538550000000,75682.000000000000000,89.686553959999998,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,598658.659243999980390,3315.340232579999793
"Block Group 3, Census Tract 8016.02, Hampden County, Massachusetts",250138016023,N,Springfield,1414.000000000000000,882.000000000000000,37.623762380000002,336.000000000000000,0,0.000000000000000,69250.000000000000000,82.064346310000005,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,701835.447076000040397,6583.120250799999667
"Block Group 2, Census Tract 8016.03, Hampden County, Massachusetts",250138016032,N,Springfield,2634.000000000000000,1631.000000000000000,38.078967349999999,1031.000000000000000,21,2.036857370000000,56354.000000000000000,66.782012940000001,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,2974837.825900000054389,7129.311426360000041
"Block Group 3, Census Tract 8016.05, Hampden County, Massachusetts",250138016053,N,Springfield,1027.000000000000000,563.000000000000000,45.180136320000003,348.000000000000000,14,4.022988320000000,93063.000000000000000,110.283821110000005,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,2092955.094070000108331,7710.410137259999829
"Block Group 3, Census Tract 2524, Essex County, Massachusetts",250092524003,N,Methuen,1639.000000000000000,261.000000000000000,84.075655889999993,636.000000000000000,159,25.000000000000000,33875.000000000000000,40.143390660000001,0,83527.000000000000000,98.983230590000005,I,E,M,Yes,MIE,3,"Minority, income and English isolation",454183.135049999982584,3620.931766080000216
"Block Group 3, Census Tract 2525.02, Essex County, Massachusetts",250092525023,N,Methuen,925.000000000000000,636.000000000000000,31.243243240000002,375.000000000000000,5,1.333333370000000,133795.000000000000000,158.553054809999992,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,1565665.497089999960735,5517.646104540000124
"Block Group 3, Census Tract 2526.02, Essex County, Massachusetts",250092526023,N,Methuen,1957.000000000000000,1265.000000000000000,35.360245270000000,547.000000000000000,11,2.010968920000000,115451.000000000000000,136.814605709999995,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,2520955.384889999870211,7033.396230819999801
"Block Group 2, Census Tract 2526.03, Essex County, Massachusetts",250092526032,N,Methuen,2354.000000000000000,1620.000000000000000,31.180968560000000,767.000000000000000,32,4.172099110000000,106964.000000000000000,126.757125849999994,0,83527.000000000000000,98.983230590000005, , ,M,Yes,M,1,Minority,2322866.708649999927729,7452.553110959999685
"Block Group 1, Census Tract 8016.01, Hampden County, Massachusetts",250138016011,N,Springfield,2316.000000000000000,1592.000000000000000,31.260794470000000,557.000000000000000,0,0.000000000000000,68750.000000000000000,81.471824650000002,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,1640282.411510000005364,6099.984742220000044
"Block Group 3, Census Tract 8016.01, Hampden County, Massachusetts",250138016013,N,Springfield,1091.000000000000000,449.000000000000000,58.845096239999997,249.000000000000000,0,0.000000000000000,33843.000000000000000,40.105468750000000,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,1113988.439610000001267,6496.563979040000049
"Block Group 1, Census Tract 2663, Essex County, Massachusetts",250092663001,N,Amesbury,1766.000000000000000,1578.000000000000000,10.645526609999999,922.000000000000000,78,8.459869380000001,45250.000000000000000,53.623275759999999,0,81027.000000000000000,96.020622250000002,I, , ,Yes,I,1,Income,1351389.201709999935701,6061.226806409999881
"Block Group 2, Census Tract 2664, Essex County, Massachusetts",250092664002,N,Amesbury,935.000000000000000,856.000000000000000,8.449197860000000,599.000000000000000,0,0.000000000000000,40326.000000000000000,47.788112640000001,0,81027.000000000000000,96.020622250000002,I, , ,Yes,I,1,Income,311579.998691999993753,3704.980673370000204
"Block Group 1, Census Tract 2683, Essex County, Massachusetts",250092683001,N,Newburyport,1353.000000000000000,1181.000000000000000,12.712490760000000,708.000000000000000,0,0.000000000000000,48269.000000000000000,57.200923920000001,0,110740.000000000000000,131.231857300000001,I, , ,Yes,I,1,Income,543772.294412999995984,3037.701529240000127
"Block Group 3, Census Tract 2683, Essex County, Massachusetts",250092683003,N,Newburyport,860.000000000000000,822.000000000000000,4.418604650000000,392.000000000000000,0,0.000000000000000,54000.000000000000000,63.992416380000002,0,110740.000000000000000,131.231857300000001,I, , ,Yes,I,1,Income,521628.262066999974195,3354.652937549999933
"Block Group 4, Census Tract 401, Franklin County, Massachusetts",250110401004,Y,Hawley,933.000000000000000,843.000000000000000,9.646302250000000,401.000000000000000,0,0.000000000000000,53229.000000000000000,63.078746799999998,0,62417.000000000000000,73.966934199999997,I, , ,Yes,I,1,Income,79028295.298700004816055,36508.536249299999326
"Block Group 3, Census Tract 415.02, Franklin County, Massachusetts",250110415023,N,Buckland,892.000000000000000,812.000000000000000,8.968609870000000,500.000000000000000,0,0.000000000000000,44063.000000000000000,52.216625209999997,0,62643.000000000000000,74.234756469999994,I, , ,Yes,I,1,Income,5751114.620229999534786,13961.143809400000464
"Block Group 2, Census Tract 8014.02, Hampden County, Massachusetts",250138014022,N,Springfield,1079.000000000000000,239.000000000000000,77.849860980000003,391.000000000000000,82,20.971866609999999,36607.000000000000000,43.380931850000003,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,641164.360649000038393,4045.526526090000061
"Block Group 2, Census Tract 8017, Hampden County, Massachusetts",250138017002,N,Springfield,1394.000000000000000,219.000000000000000,84.289813490000000,369.000000000000000,7,1.897019030000000,33958.000000000000000,40.241748809999997,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,220339.689108999999007,2332.178905450000002
"Block Group 1, Census Tract 8015.01, Hampden County, Massachusetts",250138015011,N,Springfield,2208.000000000000000,629.000000000000000,71.512681160000000,1048.000000000000000,16,1.526717540000000,32088.000000000000000,38.025714870000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,805436.924283999949694,4127.942373529999713
"Block Group 5, Census Tract 2531, Essex County, Massachusetts",250092531005,N,North Andover,780.000000000000000,532.000000000000000,31.794871789999998,277.000000000000000,0,0.000000000000000,102729.000000000000000,121.738464359999995,0,113916.000000000000000,134.995559689999993, , ,M,Yes,M,1,Minority,347423.765358000004198,2753.927005600000030
"Block Group 1, Census Tract 2532.04, Essex County, Massachusetts",250092532041,N,North Andover,1332.000000000000000,932.000000000000000,30.030030029999999,388.000000000000000,3,0.773195860000000,112222.000000000000000,132.988082889999987,0,113916.000000000000000,134.995559689999993, , ,M,Yes,M,1,Minority,7430895.827689999714494,10851.722787599999720
"Block Group 4, Census Tract 8016.01, Hampden County, Massachusetts",250138016014,N,Springfield,950.000000000000000,356.000000000000000,62.526315789999998,543.000000000000000,0,0.000000000000000,45379.000000000000000,53.776145939999999,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,766162.379560000030324,4896.400575519999620
"Block Group 2, Census Tract 8016.04, Hampden County, Massachusetts",250138016042,N,Springfield,1031.000000000000000,709.000000000000000,31.231813769999999,431.000000000000000,0,0.000000000000000,59886.000000000000000,70.967590329999993,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,2690874.969260000158101,10463.625453099999504
"Block Group 1, Census Tract 8016.05, Hampden County, Massachusetts",250138016051,N,Springfield,2904.000000000000000,944.000000000000000,67.493112949999997,1065.000000000000000,73,6.854460240000000,39702.000000000000000,47.048645020000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,1566934.649260000092909,7269.571031210000001
"Block Group 1, Census Tract 8017, Hampden County, Massachusetts",250138017001,N,Springfield,960.000000000000000,39.000000000000000,95.937500000000000,285.000000000000000,28,9.824561120000000,25956.000000000000000,30.759021760000000,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,151597.065609999990556,2301.086997379999957
"Block Group 3, Census Tract 8017, Hampden County, Massachusetts",250138017003,N,Springfield,1294.000000000000000,112.000000000000000,91.344667700000002,430.000000000000000,79,18.372093199999998,35833.000000000000000,42.463706969999997,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,225635.117227999988245,2114.591727340000034
"Block Group 4, Census Tract 415.02, Franklin County, Massachusetts",250110415024,N,Shelburne,828.000000000000000,750.000000000000000,9.420289860000000,335.000000000000000,16,4.776119230000000,49063.000000000000000,58.141849520000001,0,65821.000000000000000,78.000831599999998,I, , ,Yes,I,1,Income,1938285.004590000025928,6653.667284490000384
"Block Group 4, Census Tract 405.01, Franklin County, Massachusetts",250110405014,N,Orange,1359.000000000000000,1185.000000000000000,12.803532010000000,592.000000000000000,0,0.000000000000000,53929.000000000000000,63.908279420000000,0,54113.000000000000000,64.126327509999996,I, , ,Yes,I,1,Income,4291579.011070000007749,9718.557378699999390
"Block Group 1, Census Tract 407.01, Franklin County, Massachusetts",250110407011,N,Montague,998.000000000000000,814.000000000000000,18.436873750000000,325.000000000000000,0,0.000000000000000,40491.000000000000000,47.983646389999997,0,59364.000000000000000,70.348999019999994,I, , ,Yes,I,1,Income,2465234.888979999814183,8618.846230979999746
"Block Group 2, Census Tract 8019.01, Hampden County, Massachusetts",250138019012,N,Springfield,2791.000000000000000,221.000000000000000,92.081691149999997,998.000000000000000,132,13.226452829999999,26827.000000000000000,31.791194919999999,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,632358.283200999954715,3806.247225030000209
"Block Group 1, Census Tract 8011.02, Hampden County, Massachusetts",250138011021,N,Springfield,783.000000000000000,269.000000000000000,65.644955300000007,361.000000000000000,50,13.850415229999999,44205.000000000000000,52.384902949999997,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,199371.659798000007868,1941.221870179999996
"Block Group 2, Census Tract 8011.02, Hampden County, Massachusetts",250138011022,N,Springfield,372.000000000000000,97.000000000000000,73.924731179999995,255.000000000000000,151,59.215686800000000,13250.000000000000000,15.701842310000000,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",254101.706130000005942,2477.356502139999975
"Block Group 2, Census Tract 2532.04, Essex County, Massachusetts",250092532042,N,North Andover,992.000000000000000,660.000000000000000,33.467741940000003,460.000000000000000,0,0.000000000000000,150217.000000000000000,178.013870239999989,0,113916.000000000000000,134.995559689999993, , ,M,Yes,M,1,Minority,4176452.215179999824613,11096.536069100000532
"Block Group 1, Census Tract 2601, Essex County, Massachusetts",250092601001,N,Haverhill,2284.000000000000000,799.000000000000000,65.017513129999998,758.000000000000000,108,14.248021130000000,38224.000000000000000,45.297149660000002,0,69237.000000000000000,82.048942569999994,I, ,M,Yes,MI,2,Minority and income,256132.110994999995455,2072.124538839999786
"Block Group 4, Census Tract 2601, Essex County, Massachusetts",250092601004,N,Haverhill,1179.000000000000000,689.000000000000000,41.560644609999997,480.000000000000000,0,0.000000000000000,70347.000000000000000,83.364341740000000,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,116592.272853999995277,1671.090185830000109
"Block Group 4, Census Tract 8017, Hampden County, Massachusetts",250138017004,N,Springfield,947.000000000000000,63.000000000000000,93.347412879999993,291.000000000000000,70,24.054983140000001,39483.000000000000000,46.789119720000002,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,197565.772135000006529,2241.371503200000006
"Block Group 5, Census Tract 8017, Hampden County, Massachusetts",250138017005,N,Springfield,1912.000000000000000,1432.000000000000000,25.104602509999999,39.000000000000000,0,0.000000000000000,44028.000000000000000,52.175148010000001,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,541842.923165000043809,3203.858246050000162
"Block Group 6, Census Tract 8017, Hampden County, Massachusetts",250138017006,N,Springfield,1338.000000000000000,333.000000000000000,75.112107620000003,329.000000000000000,21,6.382978920000000,40114.000000000000000,47.536884309999998,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,570687.149618000024930,3682.811141090000092
"Block Group 2, Census Tract 8018, Hampden County, Massachusetts",250138018002,N,Springfield,1135.000000000000000,34.000000000000000,97.004405289999994,393.000000000000000,21,5.343511580000000,33812.000000000000000,40.068733219999999,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,216013.540899000014178,2003.444961079999985
"Block Group 4, Census Tract 8018, Hampden County, Massachusetts",250138018004,N,Springfield,725.000000000000000,33.000000000000000,95.448275859999995,249.000000000000000,88,35.341365809999999,14484.000000000000000,17.164188390000000,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",197862.252834999992047,2240.426853510000001
"Block Group 2, Census Tract 407.01, Franklin County, Massachusetts",250110407012,N,Montague,1282.000000000000000,986.000000000000000,23.088923560000001,548.000000000000000,8,1.459854010000000,25339.000000000000000,30.027849199999999,0,59364.000000000000000,70.348999019999994,I, , ,Yes,I,1,Income,476971.785381000023335,4536.820688419999897
"Block Group 4, Census Tract 407.01, Franklin County, Massachusetts",250110407014,N,Montague,871.000000000000000,734.000000000000000,15.729047070000000,453.000000000000000,0,0.000000000000000,54696.000000000000000,64.817207339999996,0,59364.000000000000000,70.348999019999994,I, , ,Yes,I,1,Income,1588604.731619999976829,7963.717541199999687
"Block Group 1, Census Tract 407.02, Franklin County, Massachusetts",250110407021,N,Montague,885.000000000000000,824.000000000000000,6.892655370000000,432.000000000000000,8,1.851851820000000,40000.000000000000000,47.401790620000000,0,59364.000000000000000,70.348999019999994,I, , ,Yes,I,1,Income,881875.793426000047475,4780.883783440000116
"Block Group 1, Census Tract 8016.04, Hampden County, Massachusetts",250138016041,N,Springfield,2692.000000000000000,1715.000000000000000,36.292719169999998,1044.000000000000000,0,0.000000000000000,76845.000000000000000,91.064765929999993,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,2592690.323880000039935,8505.762748889999784
"Block Group 2, Census Tract 8016.05, Hampden County, Massachusetts",250138016052,N,Springfield,635.000000000000000,368.000000000000000,42.047244090000000,304.000000000000000,0,0.000000000000000,116875.000000000000000,138.502105709999995,0,41571.000000000000000,49.263496400000001, , ,M,Yes,M,1,Minority,626101.904209999949671,4660.264552440000443
"Block Group 1, Census Tract 8018, Hampden County, Massachusetts",250138018001,N,Springfield,828.000000000000000,49.000000000000000,94.082125599999998,247.000000000000000,35,14.170040130000000,11948.000000000000000,14.158914570000000,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,380798.533886999997776,4048.411882779999814
"Block Group 5, Census Tract 8018, Hampden County, Massachusetts",250138018005,N,Springfield,876.000000000000000,57.000000000000000,93.493150679999999,169.000000000000000,0,0.000000000000000,30195.000000000000000,35.782424929999998,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,198068.182112999988021,1783.551764970000022
"Block Group 1, Census Tract 8019.02, Hampden County, Massachusetts",250138019021,N,Springfield,1759.000000000000000,281.000000000000000,84.025014209999995,862.000000000000000,377,43.735500340000002,21304.000000000000000,25.246192929999999,0,41571.000000000000000,49.263496400000001,I,E,M,Yes,MIE,3,"Minority, income and English isolation",265910.708171000005677,2511.799151379999785
"Block Group 2, Census Tract 8019.02, Hampden County, Massachusetts",250138019022,N,Springfield,1130.000000000000000,195.000000000000000,82.743362829999995,469.000000000000000,92,19.616205220000001,24037.000000000000000,28.484920500000001,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,402842.315396999998484,2927.635143250000056
"Block Group 3, Census Tract 2604.02, Essex County, Massachusetts",250092604023,N,Haverhill,831.000000000000000,361.000000000000000,56.558363419999999,188.000000000000000,0,0.000000000000000,77647.000000000000000,92.015167239999997,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,1238419.493289999896660,4798.628156970000418
"Block Group 3, Census Tract 2605, Essex County, Massachusetts",250092605003,N,Haverhill,1297.000000000000000,941.000000000000000,27.447956820000002,448.000000000000000,0,0.000000000000000,62885.000000000000000,74.521537780000003,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,448076.144476999994367,3256.191223029999946
"Block Group 3, Census Tract 2606, Essex County, Massachusetts",250092606003,N,Haverhill,1405.000000000000000,462.000000000000000,67.117437719999998,584.000000000000000,37,6.335616590000000,57474.000000000000000,68.109260559999996,0,69237.000000000000000,82.048942569999994, , ,M,Yes,M,1,Minority,275454.123305000015534,2435.030936010000005
"Block Group 1, Census Tract 8019.01, Hampden County, Massachusetts",250138019011,N,Springfield,1163.000000000000000,124.000000000000000,89.337919170000006,316.000000000000000,10,3.164556980000000,20652.000000000000000,24.473543169999999,0,41571.000000000000000,49.263496400000001,I, ,M,Yes,MI,2,Minority and income,203521.162609999999404,2760.907330900000034
